# AKTEMP | Alaska Stream Temperature Database
# https://aktemp.uaa.alaska.edu
#
# File Type: Continuous Timeseries Daily Values and Discrete Values
# Created: 10/28/2024 11:40 AM AKDT
#
# Suggested Citation (note: open this file in a text editor like Notepad if Excel does not display the citation correctly):
#   "Alaska Water Temperature Database (AKTEMP) (2024). Water temperature data collected by USFWS - Alaska Region Office of Subsistence Management. Retrieved from https://aktemp.uaa.alaska.edu on Oct 28, 2024."
#
# ------------------------------------------------------------------------------
# Providers Table
#
provider_code,provider_name
USFWS_AlaskaOSM,USFWS - Alaska Region Office of Subsistence Management
#
# ------------------------------------------------------------------------------
# Stations Table
#
#     station_id: Station ID
#     provider_code: Provider Code
#     code: Station Code
#     latitude: Latitude (WGS84)
#     longitude: Longitude (WGS84)
#     timezone: Local timezone
#     description: Station Description
#     waterbody_name: Waterbody name
#     waterbody_type: Waterbody type
#     placement: Placement
#     mixed: Fully mixed
#     active: Active station
#     reference: Reference URL
#     private: Private
#     series_count: Number of timeseries
#     series_start_datetime: First timeseries timestamp (local timezone)
#     series_end_datetime: Last timeseries timestamp (local timezone)
#     series_count_days: Number of days between first and last timeseries dates
#     profiles_count: Number of vertical profiles
#     profiles_start_date: First date of vertical profiles (local timezone)
#     profiles_end_date: Last date of vertical profiles (local timezone)
#
station_id,provider_code,code,latitude,longitude,timezone,description,waterbody_name,waterbody_type,placement,mixed,active,reference,private,series_count,series_start_datetime,series_end_datetime,series_count_days,profiles_count,profiles_start_date,profiles_end_date
313,USFWS_AlaskaOSM,OSM_Klag,57.64018,-136.08064,US/Alaska,Lake outlet stream,Klag Lake outflow,STREAM,OUTLET,true,false,,false,2,12/31/2009 23:00,9/9/2022 13:00,4635,0,,
#
# ------------------------------------------------------------------------------
# Timeseries Metadata
#
#     series_id: Timeseries ID
#     provider_code: Provider Code
#     station_id: Station ID
#     station_code: Station Code
#     station_timezone: Station Timezone
#     start_datetime: Start Timestamp (local timezone)
#     end_datetime: End Timestamp (local timezone)
#     interval: Interval (Continuous or Discrete)
#     frequency: Frequency (minutes)
#     depth_category: Depth category
#     depth_m: Depth (m)
#     sop_bath: Sensor checked using Pre/Post Bath according to SOP
#     accuracy: Sensor Accuracy Level (1: < 0.25 degC (best); 2: < 0.5 degC; 3: > 0.5 degC (worst))
#     reviewed: QAQC Review Complete
#
series_id,provider_code,station_id,station_code,station_timezone,start_datetime,end_datetime,interval,frequency,depth_category,depth_m,sop_bath,accuracy,reviewed
309,USFWS_AlaskaOSM,313,OSM_Klag,US/Alaska,12/31/2009 23:00,9/10/2019 09:00,CONTINUOUS,60,,,true,1,true
#
# ------------------------------------------------------------------------------
# Continuous Timeseries Daily Values
#
#     This table contains daily statistics (min/mean/max) of observed water temperature
#     for each continuous timeseries. QAQC flags are also aggregated to daily timesteps.
#     If one or more measurements during a single day were flagged then that flag is
#     assigned to the entire day. If more than one type of flag occurred in a single day
#     then the unique flag labels are combined into a comma-separated list.
#
#     series_id: Series ID
#     date: Date (local timezone)
#     n_values: Number of measurements
#     min_temp_c: Minimum temperature (degC)
#     mean_temp_c: Mean temperature (degC)
#     max_temp_c: Maximum temperature (degC)
#     flag: QAQC flag(s)
#
series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
309,2011-06-29,24,15.1,16.350834,18.65,
309,2011-06-30,24,15.61,16.475416,17.25,
309,2011-07-01,24,15.58,15.922916,16.53,
309,2011-07-02,24,15.13,15.400416,15.65,
309,2011-07-03,24,14.91,15.58375,16.53,
309,2011-07-04,24,14.58,15.2825,15.87,
309,2011-07-05,24,14.27,14.447083,14.67,
309,2011-07-06,24,13.91,14.256667,14.63,
309,2011-07-07,24,13.95,14.45875,14.96,
309,2011-07-08,24,14.43,14.800417,15.34,
309,2011-07-09,24,14.84,15.109166,15.49,
309,2011-07-10,24,14.46,15.514584,16.73,
309,2011-07-11,24,15.29,16.615417,18.11,
309,2011-07-12,24,16.7,17.3925,17.99,
309,2011-07-13,24,17.11,17.635416,18.44,
309,2011-07-14,24,16.77,17.179583,17.61,
309,2011-07-15,24,16.32,17.340416,18.82,
309,2011-07-16,24,16.75,17.349167,18.18,
309,2011-07-17,24,16.58,17.19875,18.13,
309,2011-07-18,24,16.3,16.55125,16.92,
309,2011-07-19,24,15.96,16.407917,16.96,
309,2011-07-20,24,15.89,16.685,17.94,
309,2011-07-21,24,16.2,16.967083,18.01,
309,2011-07-22,24,16.13,17.386667,18.87,
309,2011-07-23,24,16.37,18.116667,20.17,
309,2011-07-24,24,16.89,17.552084,18.18,
309,2011-07-25,24,16.46,16.70375,17.11,
309,2011-07-26,24,16.03,16.227083,16.42,
309,2011-07-27,24,15.13,15.619166,16.06,
309,2011-07-28,24,14.84,15.515833,16.46,
309,2011-07-29,24,15.8,16.074583,16.39,
309,2011-07-30,24,15.46,16.067917,16.65,
309,2011-07-31,24,16.42,16.531668,16.61,
309,2011-08-01,24,16.03,16.26375,16.53,
309,2011-08-02,24,15.77,16.067501,16.32,
309,2011-08-03,24,15.72,16.0975,16.49,
309,2011-08-04,24,15.87,16.065416,16.34,
309,2011-08-05,24,15.7,16.259167,16.84,
309,2011-08-06,24,16.11,16.517918,17.11,
309,2011-08-07,24,16.18,16.648333,17.3,
309,2011-08-08,24,16.23,16.859167,17.65,
309,2011-08-09,24,16.42,17.05375,18.15,
309,2011-08-10,24,16.53,16.755417,17.06,
309,2011-08-11,24,16.01,16.38625,16.8,
309,2011-08-12,24,15.75,16.162083,16.63,
309,2011-08-13,24,15.25,16.156666,16.96,
309,2011-08-14,24,15.89,16.252083,16.53,
309,2011-08-15,24,14.72,15.2820835,15.82,
309,2011-08-16,24,14.27,14.645833,15.13,
309,2011-08-17,24,14.89,15.177083,15.51,
309,2011-08-18,24,15.15,15.379583,15.65,
309,2011-08-19,24,15.2,15.320416,15.44,
309,2011-08-20,24,14.24,14.527917,15.06,
309,2011-08-21,24,14.22,14.375417,14.48,
309,2011-08-22,24,14.05,14.176666,14.29,
309,2011-08-23,24,14.03,14.147917,14.39,
309,2011-08-24,24,13.74,14.047916,14.36,
309,2011-08-25,24,13.64,13.909166,14.1,
309,2011-08-26,24,13.62,13.69125,13.81,
309,2011-08-27,24,13.43,13.64875,13.91,
309,2011-08-28,24,13.43,13.564167,13.76,
309,2011-08-29,24,13.38,13.921667,14.55,
309,2011-08-30,24,14.24,14.470417,14.77,
309,2011-08-31,24,14.22,14.439584,14.7,
309,2011-09-01,24,13.62,13.987083,14.24,
309,2011-09-02,24,13.57,13.68875,13.91,
309,2011-09-03,24,13.19,13.395833,13.55,
309,2011-09-04,24,13.09,13.30375,13.52,
309,2011-09-05,24,12.7,13.02375,13.31,
309,2011-09-06,24,12.53,12.905833,13.33,
309,2011-09-07,24,12.82,13.225833,13.64,
309,2011-09-08,24,13.04,13.175,13.33,
309,2011-09-09,24,12.9,13.208333,13.57,
309,2011-09-10,24,13.02,13.358334,13.79,
309,2011-09-11,24,12.61,13.325833,14.07,
309,2011-09-12,24,12.78,13.376667,14.03,
309,2011-09-13,24,13.45,13.653334,13.95,
309,2011-09-14,24,13.31,13.54125,13.71,
309,2011-09-15,24,12.82,13.096666,13.38,
309,2011-09-16,24,12.32,12.584167,12.82,
309,2011-09-17,24,11.98,12.25875,12.58,
309,2011-09-18,24,11.78,12.05875,12.29,
309,2011-09-19,24,11.81,11.917083,12.03,
309,2011-09-20,24,11.64,11.79125,11.88,
309,2011-09-21,24,11.37,11.626667,11.86,
309,2011-09-22,24,10.52,10.899583,11.32,
309,2011-09-23,24,10.69,10.824166,10.98,
309,2011-09-24,24,10.64,10.85875,11.22,
309,2011-09-25,24,10.05,10.520416,10.93,
309,2011-09-26,24,9.98,10.349999,10.74,
309,2011-09-27,24,9.98,10.34375,10.79,
309,2011-09-28,24,9.83,10.244583,10.52,
309,2011-09-29,24,9.76,9.840417,9.9,
309,2011-09-30,24,9.66,9.905,10.17,
309,2011-10-01,24,9.81,10.083333,10.54,
309,2011-10-02,24,9.34,9.74,10.27,
309,2011-10-03,24,8.94,9.22375,9.51,
309,2011-10-04,24,8.64,8.786667,8.92,
309,2011-10-05,24,8.42,8.889584,9.41,
309,2011-10-06,24,8.97,9.067917,9.24,
309,2011-10-07,24,8.84,9.166667,9.44,
309,2011-10-08,24,9.09,9.207916,9.31,
309,2011-10-09,24,8.89,9.09875,9.39,
309,2011-10-10,24,8.59,8.8429165,9.14,
309,2011-10-11,24,8.49,8.623333,8.79,
309,2011-10-12,24,8.54,8.679584,8.87,
309,2011-10-13,24,8.52,8.697083,8.94,
309,2011-10-14,24,8.27,8.554167,8.89,
309,2011-10-15,24,8.17,8.315001,8.57,
309,2011-10-16,24,8.02,8.288333,8.67,
