# AKTEMP | Alaska Stream Temperature Database
# https://aktemp.uaa.alaska.edu
#
# File Type: Continuous Timeseries Daily Values and Discrete Values
# Created: 10/25/2024 10:43 AM AKDT
#
# Suggested Citation (note: open this file in a text editor like Notepad if Excel does not display the citation correctly):
#   "Alaska Water Temperature Database (AKTEMP) (2024). Water temperature data collected by USFWS - Alaska Region Office of Subsistence Management. Retrieved from https://aktemp.uaa.alaska.edu on Oct 25, 2024."
#
# ------------------------------------------------------------------------------
# Providers Table
#
provider_code,provider_name
USFWS_AlaskaOSM,USFWS - Alaska Region Office of Subsistence Management
#
# ------------------------------------------------------------------------------
# Stations Table
#
#     station_id: Station ID
#     provider_code: Provider Code
#     code: Station Code
#     latitude: Latitude (WGS84)
#     longitude: Longitude (WGS84)
#     timezone: Local timezone
#     description: Station Description
#     waterbody_name: Waterbody name
#     waterbody_type: Waterbody type
#     placement: Placement
#     mixed: Fully mixed
#     active: Active station
#     reference: Reference URL
#     private: Private
#     series_count: Number of timeseries
#     series_start_datetime: First timeseries timestamp (local timezone)
#     series_end_datetime: Last timeseries timestamp (local timezone)
#     series_count_days: Number of days between first and last timeseries dates
#     profiles_count: Number of vertical profiles
#     profiles_start_date: First date of vertical profiles (local timezone)
#     profiles_end_date: Last date of vertical profiles (local timezone)
#
station_id,provider_code,code,latitude,longitude,timezone,description,waterbody_name,waterbody_type,placement,mixed,active,reference,private,series_count,series_start_datetime,series_end_datetime,series_count_days,profiles_count,profiles_start_date,profiles_end_date
301,USFWS_AlaskaOSM,OSM_Afognak,58.08164,-152.82883,US/Alaska,Downstream of Afognak Lake,Afognak River,STREAM,MAIN,true,false,,false,1,9/1/2008 08:00,8/15/2018 10:00,3636,0,,
#
# ------------------------------------------------------------------------------
# Timeseries Metadata
#
#     series_id: Timeseries ID
#     provider_code: Provider Code
#     station_id: Station ID
#     station_code: Station Code
#     station_timezone: Station Timezone
#     start_datetime: Start Timestamp (local timezone)
#     end_datetime: End Timestamp (local timezone)
#     interval: Interval (Continuous or Discrete)
#     frequency: Frequency (minutes)
#     depth_category: Depth category
#     depth_m: Depth (m)
#     sop_bath: Sensor checked using Pre/Post Bath according to SOP
#     accuracy: Sensor Accuracy Level (1: < 0.25 degC (best); 2: < 0.5 degC; 3: > 0.5 degC (worst))
#     reviewed: QAQC Review Complete
#
series_id,provider_code,station_id,station_code,station_timezone,start_datetime,end_datetime,interval,frequency,depth_category,depth_m,sop_bath,accuracy,reviewed
298,USFWS_AlaskaOSM,301,OSM_Afognak,US/Alaska,9/1/2008 08:00,8/15/2018 10:00,CONTINUOUS,60,,,true,1,true
#
# ------------------------------------------------------------------------------
# Continuous Timeseries Daily Values
#
#     This table contains daily statistics (min/mean/max) of observed water temperature
#     for each continuous timeseries. QAQC flags are also aggregated to daily timesteps.
#     If one or more measurements during a single day were flagged then that flag is
#     assigned to the entire day. If more than one type of flag occurred in a single day
#     then the unique flag labels are combined into a comma-separated list.
#
#     series_id: Series ID
#     date: Date (local timezone)
#     n_values: Number of measurements
#     min_temp_c: Minimum temperature (degC)
#     mean_temp_c: Mean temperature (degC)
#     max_temp_c: Maximum temperature (degC)
#     flag: QAQC flag(s)
#
series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
298,2008-11-05,24,0.91,1.7116667,2.24,
298,2008-11-06,24,1.15,1.7679167,2.4,
298,2008-11-07,24,1.34,1.5891666,1.89,
298,2008-11-08,24,0.8,1.3774999,1.97,
298,2008-11-09,24,1.13,1.5958333,1.91,
298,2008-11-10,24,1.26,1.78625,2.05,
298,2008-11-11,24,1.75,1.8891666,2.05,
298,2008-11-12,24,1.94,2.0362499,2.13,
298,2008-11-13,24,1.78,1.9520833,2.13,
298,2008-11-14,24,1.75,1.85625,2.05,
298,2008-11-15,24,1.67,1.8008333,2.02,
298,2008-11-16,24,1.86,2.01,2.21,
298,2008-11-17,24,1.67,1.8745834,2.16,
298,2008-11-18,24,1.53,1.71375,1.97,
298,2008-11-19,24,1.34,1.62375,1.78,
298,2008-11-20,24,1.13,1.40375,1.64,
298,2008-11-21,24,1.1,1.3783333,1.62,
298,2008-11-22,24,1.21,1.4716667,1.78,
298,2008-11-23,24,1.24,1.5220833,1.94,
298,2008-11-24,24,1.64,1.7520833,1.97,
298,2008-11-25,24,0.96,1.3208333,1.75,
298,2008-11-26,24,0.72,0.90166664,1.15,
298,2008-11-27,24,1.07,1.4816667,1.72,
298,2008-11-28,24,1.75,1.8366667,1.94,
298,2008-11-29,24,0.93,1.3904166,1.81,
298,2008-11-30,24,0.55,0.6954167,0.96,
298,2008-12-01,24,0.52,0.76916665,1.07,
298,2008-12-02,24,1.04,1.57375,2.05,
298,2008-12-03,24,1.26,1.7120833,2.16,
298,2008-12-04,24,1.51,1.5904167,1.67,
298,2008-12-05,24,1.45,1.5070833,1.56,
298,2008-12-06,24,1.53,1.6058333,1.64,
298,2008-12-07,24,1.59,1.6883333,1.83,
298,2008-12-08,24,1.45,1.66625,1.86,
298,2008-12-09,24,1.64,1.6925,1.75,
298,2008-12-10,24,1.59,1.6570833,1.72,
298,2008-12-11,24,1.34,1.50125,1.59,
298,2008-12-12,24,1.24,1.2954167,1.4,
298,2008-12-13,24,1.04,1.21375,1.37,
298,2008-12-14,24,0.93,1.0129167,1.1,
298,2008-12-15,24,1.13,1.25375,1.34,
298,2008-12-16,24,1.24,1.2991667,1.37,
298,2008-12-17,24,1.29,1.3433334,1.4,
298,2008-12-18,24,1.29,1.38375,1.45,
298,2008-12-19,24,1.02,1.1625,1.37,
298,2008-12-20,24,1.04,1.1316667,1.24,
298,2008-12-21,24,1.13,1.205,1.32,
298,2008-12-22,24,1.26,1.3558333,1.48,
298,2008-12-23,24,0.88,1.1554167,1.34,
298,2008-12-24,24,0.88,0.9820833,1.15,
298,2008-12-25,24,0.74,1.00125,1.21,
298,2008-12-26,24,0.08,0.25416666,0.63,
298,2008-12-27,24,0.08,0.31166667,0.61,
298,2008-12-28,24,0.38,0.5079167,0.69,
298,2008-12-29,24,0.36,0.61833334,0.85,
298,2008-12-30,24,0.27,0.39708334,0.52,
298,2008-12-31,24,0.05,0.40208334,0.58,
298,2009-01-01,24,0,0.27708334,0.69,
298,2009-01-02,24,0,0.048333332,0.19,
298,2009-01-03,24,0,0.039166667,0.16,
298,2009-01-04,24,0,0.11541667,0.38,
298,2009-01-05,24,0,0,0,
298,2009-01-06,24,0,0,0,
298,2009-01-07,24,0,0.12416667,0.3,
298,2009-01-08,24,0,0.2075,0.44,
298,2009-01-09,24,0,0.18166667,0.41,
298,2009-01-10,24,0,0.34708333,0.63,
298,2009-01-11,24,0.58,0.7825,1.02,
298,2009-01-12,24,0.11,0.73625,1.13,
298,2009-01-13,24,0.77,1.0320833,1.29,
298,2009-01-14,24,0.77,1.2025,1.37,
298,2009-01-15,24,0.74,1.0633334,1.29,
298,2009-01-16,24,0.96,1.1858333,1.32,
298,2009-01-17,24,1.04,1.1733333,1.29,
298,2009-01-18,24,1.02,1.1841667,1.26,
298,2009-01-19,24,0.99,1.0454167,1.1,
298,2009-01-20,24,0.88,0.9920833,1.15,
298,2009-01-21,24,1.02,1.1045833,1.21,
298,2009-01-22,24,1.13,1.1825,1.26,
298,2009-01-23,24,1.1,1.1708333,1.29,
298,2009-01-24,24,1.13,1.2483333,1.34,
298,2009-01-25,24,1.07,1.1904167,1.32,
298,2009-01-26,24,1.07,1.2241666,1.34,
298,2009-01-27,24,1.02,1.1716666,1.43,
298,2009-01-28,24,1.1,1.26375,1.45,
298,2009-01-29,24,0.96,1.1654167,1.45,
298,2009-01-30,24,0,0.41291666,0.96,
298,2009-01-31,24,0.08,0.4825,0.8,
298,2009-02-01,24,0.16,0.53375,0.77,
298,2009-02-02,24,0,0.079166666,0.25,
298,2009-02-03,24,0,0.38291666,0.85,
298,2009-02-04,24,0.41,0.7266667,0.96,
298,2009-02-05,24,0.69,0.91333336,1.18,
298,2009-02-06,24,0.52,0.7225,0.88,
298,2009-02-07,24,0.3,0.54375,0.93,
298,2009-02-08,24,0,0.25,0.52,
298,2009-02-09,24,0,0.043333333,0.33,
298,2009-02-10,24,0,0.20333333,0.74,
298,2009-02-11,24,0,0.42583334,0.96,
298,2009-02-12,24,0.02,0.52,0.99,
298,2009-02-13,24,0,0.48166668,0.93,
298,2009-02-14,24,0.63,0.9483333,1.45,
298,2009-02-15,24,0.77,1.0904167,1.37,
298,2009-02-16,24,0.88,1.0616666,1.4,
298,2009-02-17,24,0.72,1.0216666,1.45,
298,2009-02-18,24,0.47,0.87416667,1.48,
298,2009-02-19,24,0.77,1.0754167,1.37,
298,2009-02-20,24,0.27,0.61875004,0.93,
298,2009-02-21,24,0.25,0.47958335,0.85,
298,2009-02-22,24,0.25,0.53541666,0.91,
298,2009-02-23,24,0.11,0.745,1.89,
298,2009-02-24,24,0.27,0.64375,1.4,
298,2009-02-25,24,0.25,0.6979167,1.51,
298,2009-02-26,24,0,0.11125,0.52,
298,2009-02-27,24,0,0.31625,1.29,
298,2009-02-28,24,0,0.69166666,1.51,
298,2009-03-01,24,0,0.024583332,0.22,
298,2009-03-02,24,0,0,0,
298,2009-03-03,24,0,0.63666666,1.64,
298,2009-03-04,24,0.44,0.99916667,1.72,
298,2009-03-05,24,0.33,1.2525,2.32,
298,2009-03-06,24,0,0.63625,1.51,
298,2009-03-07,24,0.3,0.78625,1.62,
298,2009-03-08,22,0.08,0.9418182,2.1,
298,2009-03-09,24,0.72,1.4004167,2.69,
298,2009-03-10,24,0.99,1.3149999,1.81,
298,2009-03-11,24,0.99,1.3854166,2.21,
298,2009-03-12,24,0.72,1.2754166,2.32,
298,2009-03-13,24,0.33,0.67125,1.4,
298,2009-03-14,24,0,0.50416666,1.15,
298,2009-03-15,24,0,0.0225,0.3,
298,2009-03-16,24,0,0.18,0.91,
298,2009-03-17,24,0.16,0.7583333,2.37,
298,2009-03-18,24,0.16,0.885,2.07,
298,2009-03-19,24,0,0.6025,1.51,
298,2009-03-20,24,0,0.52375,1.83,
298,2009-03-21,24,0,0.54583335,1.94,
298,2009-03-22,24,0.25,0.9120833,1.86,
298,2009-03-23,24,0,0.49041668,1.1,
298,2009-03-24,24,0,0.89208335,2.32,
298,2009-03-25,24,0.3,1.0020833,1.97,
298,2009-03-26,24,1.24,1.58375,2.21,
298,2009-03-27,24,0.77,1.2345834,2.07,
298,2009-03-28,24,0.66,1.2345834,2.18,
298,2009-03-29,24,1.07,1.645,2.48,
298,2009-03-30,24,0.52,0.955,1.78,
298,2009-03-31,24,0.47,1.2179166,2.37,
298,2009-04-01,24,0.63,1.29125,2.56,
298,2009-04-02,24,0.72,1.5908333,2.9,
298,2009-04-03,24,1.15,1.4204167,1.83,
298,2009-04-04,24,0.69,1.3958334,2.82,
298,2009-04-05,24,0.44,1.57375,3.27,
298,2009-04-06,24,1.04,1.7408333,2.77,
298,2009-04-07,24,1.29,1.8908334,2.82,
298,2009-04-08,24,0.93,1.8883333,3.54,
298,2009-04-09,24,0.58,1.1425,1.83,
298,2009-04-10,24,0.83,1.8166667,3.38,
298,2009-04-11,24,0.72,1.7608334,3.33,
298,2009-04-12,24,1.02,1.8733333,3.35,
298,2009-04-13,24,0.77,1.4966667,2.64,
298,2009-04-14,24,1.29,1.5633333,1.78,
298,2009-04-15,24,1.21,1.62125,2.18,
298,2009-04-16,24,1.45,1.7995833,2.4,
298,2009-04-17,24,1.56,2.0170834,2.93,
298,2009-04-18,24,1.56,1.8916667,2.37,
298,2009-04-19,24,1.64,2.00375,2.45,
298,2009-04-20,24,1.75,2.1029167,2.85,
298,2009-04-21,24,1.81,2.2329166,2.98,
298,2009-04-22,24,1.97,2.2783334,2.74,
298,2009-04-23,24,1.99,2.2891667,2.9,
298,2009-04-24,24,1.97,2.3729167,3.06,
298,2009-04-25,24,2.16,2.54875,3.22,
298,2009-04-26,24,2.34,2.5895834,3.12,
298,2009-04-27,24,2.42,2.8275,3.46,
298,2009-04-28,24,2.66,3.0558333,3.64,
298,2009-04-29,24,2.85,3.0575,3.3,
298,2009-04-30,24,2.9,3.0629168,3.38,
298,2009-05-01,24,2.96,3.2533333,3.67,
298,2009-05-02,24,2.93,3.56375,4.35,
298,2009-05-03,24,3.3,3.9879167,4.82,
298,2009-05-04,24,3.85,4.2858334,4.95,
298,2009-05-05,24,3.78,4.4566665,5.26,
298,2009-05-06,22,3.54,4.280909,4.97,
298,2009-05-07,24,4.19,4.82,5.62,
298,2009-05-08,24,4.82,5.78875,6.94,
298,2009-05-09,24,5.44,6.559583,7.7,
298,2009-05-10,24,6.23,7.2570834,8.27,
298,2009-05-11,24,7.14,8.224584,9.39,
298,2009-05-12,24,7.77,9.107083,10.49,
298,2009-05-13,24,7.92,9.017917,9.93,
298,2009-05-14,24,7.34,8.1425,9.09,
298,2009-05-15,24,7.37,7.512083,7.8,
298,2009-05-16,24,7.24,8.091666,9.02,
298,2009-05-17,24,7.95,9.364166,10.76,
298,2009-05-18,24,8.97,9.558333,10.66,
298,2009-05-19,18,9.09,9.388333,9.9,
298,2009-05-20,24,9.02,9.362917,9.68,
298,2009-05-21,24,8.59,9.166667,9.98,
298,2009-05-22,24,8.27,8.969167,9.78,
298,2009-05-23,24,7.87,8.23375,8.64,
298,2009-05-24,24,7.95,8.27375,8.74,
298,2009-05-25,24,7.92,8.35875,8.97,
298,2009-05-26,24,8.57,9.339167,10.71,
298,2009-05-27,24,8.52,8.7975,9.04,
298,2009-05-28,24,8.27,8.572083,8.94,
298,2009-05-29,24,8.39,8.92625,9.61,
298,2009-05-30,24,8.84,9.168333,9.83,
298,2009-05-31,24,8.67,8.857917,9.11,
298,2009-06-01,24,8.39,8.535417,8.64,
298,2009-06-02,24,8.17,8.3575,8.62,
298,2009-06-03,24,8.32,8.685,9.29,
298,2009-06-04,24,8.39,8.795417,9.36,
298,2009-06-05,24,8.67,9.720834,11.13,
298,2009-06-06,24,9.36,10.6775,12.03,
298,2009-06-07,24,10.3,11.92875,13.55,
298,2009-06-08,24,11.44,12.590834,14.1,
298,2009-06-09,24,11.44,13.285,15.25,
298,2009-06-10,24,12.32,13.65,15.84,
298,2009-06-11,24,10.3,11.04875,12.17,
298,2009-06-12,24,10.32,11.089583,12.34,
298,2009-06-13,24,10.81,11.9679165,13.83,
298,2009-06-14,24,10.74,12.68375,14.77,
298,2009-06-15,24,12.27,13.5175,15.63,
298,2009-06-16,24,11.49,12.433333,13.55,
298,2009-06-17,24,11.15,11.55125,12.17,
298,2009-06-18,24,11.22,12.018333,13.14,
298,2009-06-19,24,11.2,12.403749,14.43,
298,2009-06-20,24,11.69,12.258333,12.92,
298,2009-06-21,24,11.47,12.727917,14.27,
298,2009-06-22,24,12.1,12.922083,14.24,
298,2009-06-23,24,12.07,12.772083,13.81,
298,2009-06-24,24,11.93,12.777083,13.86,
298,2009-06-25,24,11.64,12.801666,14.12,
298,2009-06-26,24,12.05,12.8025,13.69,
298,2009-06-27,24,11.73,13.640417,15.8,
298,2009-06-28,24,12.68,14.421667,16.27,
298,2009-06-29,24,13.71,15.18125,17.32,
298,2009-06-30,24,13.19,14.564583,16.68,
298,2009-07-01,24,12.24,14.2525,17.06,
298,2009-07-02,24,12.56,13.525,14.91,
298,2009-07-03,24,13.26,14.490417,16.73,
298,2009-07-04,24,13.06,15.595,18.41,
298,2009-07-05,24,14.63,17.132084,19.58,
298,2009-07-06,24,15.49,17.92375,20.37,
298,2009-07-07,24,15.68,18.206667,20.82,
298,2009-07-08,24,16.68,19.06875,21.7,
298,2009-07-09,24,16.27,18.884583,21.87,
298,2009-07-10,24,16.89,19.27875,22.25,
298,2009-07-11,24,16.68,18.822916,21.7,
298,2009-07-12,24,15.96,17.995417,20.98,
298,2009-07-13,24,15.46,16.799166,18.77,
298,2009-07-14,24,15.18,17.185,19.63,
298,2009-07-15,24,15.2,17.73875,20.41,
298,2009-07-16,24,15.49,18.31125,21.25,
298,2009-07-17,24,15.77,16.520834,18.08,
298,2009-07-18,24,14.65,15.319166,16.2,
298,2009-07-19,24,14.65,15.599584,16.92,
298,2009-07-20,24,14.41,16.797083,19.87,
298,2009-07-21,24,12.92,14.05625,16.23,
298,2009-07-22,24,13.4,13.630834,14.07,
298,2009-07-23,24,12.8,13.52875,14.67,
298,2009-07-24,24,13.4,14.36625,16.06,
298,2009-07-25,24,12.82,13.214167,14,
298,2009-07-26,24,12.68,13.997916,16.06,
298,2009-07-27,24,13.47,14.292084,15.77,
298,2009-07-28,24,13.81,14.07375,14.46,
298,2009-07-29,24,13.59,14.370417,15.2,
298,2009-07-30,24,13.86,14.03875,14.43,
298,2009-07-31,24,12.99,14.082084,15.13,
298,2009-08-01,24,13.28,14.296667,15.8,
298,2009-08-02,24,13.86,14.439166,15.44,
298,2009-08-03,24,13.74,13.8975,14.1,
298,2009-08-04,24,13.38,13.794167,14.41,
298,2009-08-05,24,13.71,14.577084,15.63,
298,2009-08-06,24,13.76,14.642917,15.75,
298,2009-08-07,24,13.74,14.502916,15.49,
298,2009-08-08,24,13.38,14.55625,15.99,
298,2009-08-09,24,13.57,15.10875,16.82,
298,2009-08-10,24,15.03,16.540833,17.99,
298,2009-08-11,24,15.29,16.81125,18.56,
298,2009-08-12,24,15.61,16.13125,16.96,
298,2009-08-13,24,15.15,15.460417,15.75,
298,2009-08-14,24,14.31,15.037084,15.68,
298,2009-08-15,24,14.29,14.94125,15.99,
298,2009-08-16,24,14.55,15.544583,17.03,
298,2009-08-17,24,14.17,15.74875,17.2,
298,2009-08-18,24,14.65,15.557917,16.77,
298,2009-08-19,24,13.38,15.417916,17.32,
298,2009-08-20,24,14.1,15.5875,17.13,
298,2009-08-21,24,13.95,15.459167,17.06,
298,2009-08-22,24,13.91,15.06125,16.53,
298,2009-08-23,24,14.24,15.118333,16.32,
298,2009-08-24,24,12.46,14.4991665,16.44,
298,2009-08-25,24,12.32,14.338333,16.03,
298,2009-08-26,24,13.86,14.562917,15.32,
298,2009-08-27,24,13.91,14.447917,15.06,
298,2009-08-28,24,13.71,14.1375,14.58,
298,2009-08-29,24,13.74,14.265416,15.27,
298,2009-08-30,24,12.58,14.322083,15.92,
298,2009-08-31,24,13.28,14.753333,16.18,
298,2009-09-01,24,13.06,13.97875,14.72,
298,2009-09-02,24,13.02,13.549583,13.88,
298,2009-09-03,24,12.56,13.29875,14.27,
298,2009-09-04,24,12.75,14.014584,15.49,
298,2009-09-05,24,13.62,14.526667,15.53,
298,2009-09-06,24,14.05,14.945,16.08,
298,2009-09-07,24,13.4,14.060417,14.53,
298,2009-09-08,24,13.11,13.45375,13.86,
298,2009-09-09,24,13.26,13.510834,13.91,
298,2009-09-10,24,12.94,13.197083,13.38,
298,2009-09-11,24,12.75,13.3116665,14.07,
298,2009-09-12,24,12.9,13.399583,13.88,
298,2009-09-13,24,13.02,13.209167,13.5,
298,2009-09-14,24,12.92,13.0575,13.26,
298,2009-09-15,24,12.73,12.966249,13.33,
298,2009-09-16,24,12.12,12.492916,12.75,
298,2009-09-17,24,12.1,12.340417,12.58,
298,2009-09-18,24,12.24,12.443334,12.8,
298,2009-09-19,24,11.83,12.2675,12.63,
298,2009-09-20,24,11.95,12.111667,12.22,
298,2009-09-21,24,11.61,11.95875,12.36,
298,2009-09-22,24,11.25,11.580417,11.9,
298,2009-09-23,24,10.98,11.334583,11.73,
298,2009-09-24,24,10.52,10.97625,11.2,
298,2009-09-25,24,10.15,10.70375,11.08,
298,2009-09-26,24,9.41,9.888333,10.35,
298,2009-09-27,24,9.68,10.135,10.32,
298,2009-09-28,24,9.14,9.481667,9.71,
298,2009-09-29,24,9.63,9.750417,9.93,
298,2009-09-30,24,9.41,9.72625,10.1,
298,2009-10-01,24,9.21,9.650833,10.03,
298,2009-10-02,24,8.94,9.247499,9.68,
298,2009-10-03,24,9.11,9.55,10.12,
298,2009-10-04,24,9.51,9.677083,10,
298,2009-10-05,24,9.39,9.71875,10.17,
298,2009-10-06,24,9.09,9.355833,9.56,
298,2009-10-07,24,9.44,9.5375,9.66,
298,2009-10-08,24,9.53,9.612083,9.71,
298,2009-10-09,24,9.29,9.487917,9.61,
298,2009-10-10,24,9.34,9.480416,9.58,
298,2009-10-11,24,9.26,9.3925,9.46,
298,2009-10-12,24,9.31,9.409166,9.56,
298,2009-10-13,24,9.34,9.51625,9.76,
298,2009-10-14,24,9.61,9.792916,10.03,
298,2009-10-15,24,9.24,9.462084,9.76,
298,2009-10-16,24,9.16,9.303333,9.51,
298,2009-10-17,24,8.77,9.05,9.39,
298,2009-10-18,24,8.84,9.011666,9.26,
298,2009-10-19,24,8.69,8.83875,9.14,
298,2009-10-20,24,8.44,8.671667,8.79,
298,2009-10-21,24,8.3,8.3825,8.49,
298,2009-10-22,24,8.2,8.371667,8.47,
298,2009-10-23,24,8.1,8.204583,8.3,
298,2009-10-24,24,7.62,7.89875,8.07,
298,2009-10-25,24,7.39,7.4979167,7.59,
298,2009-10-26,24,6.38,6.8033333,7.39,
298,2009-10-27,24,6.08,6.36125,6.71,
298,2009-10-28,24,5.87,6.2433333,6.43,
298,2009-10-29,24,5.51,5.940417,6.1,
298,2009-10-30,24,4.9,5.110417,5.46,
298,2009-10-31,24,4.45,4.7191668,4.97,
