# AKTEMP | Alaska Stream Temperature Database
# https://aktemp.uaa.alaska.edu
#
# File Type: Continuous Timeseries Daily Values and Discrete Values
# Created: 10/28/2024 11:34 AM AKDT
#
# Suggested Citation (note: open this file in a text editor like Notepad if Excel does not display the citation correctly):
#   "Alaska Water Temperature Database (AKTEMP) (2024). Water temperature data collected by USFWS - Alaska Region Office of Subsistence Management. Retrieved from https://aktemp.uaa.alaska.edu on Oct 28, 2024."
#
# ------------------------------------------------------------------------------
# Providers Table
#
provider_code,provider_name
USFWS_AlaskaOSM,USFWS - Alaska Region Office of Subsistence Management
#
# ------------------------------------------------------------------------------
# Stations Table
#
#     station_id: Station ID
#     provider_code: Provider Code
#     code: Station Code
#     latitude: Latitude (WGS84)
#     longitude: Longitude (WGS84)
#     timezone: Local timezone
#     description: Station Description
#     waterbody_name: Waterbody name
#     waterbody_type: Waterbody type
#     placement: Placement
#     mixed: Fully mixed
#     active: Active station
#     reference: Reference URL
#     private: Private
#     series_count: Number of timeseries
#     series_start_datetime: First timeseries timestamp (local timezone)
#     series_end_datetime: Last timeseries timestamp (local timezone)
#     series_count_days: Number of days between first and last timeseries dates
#     profiles_count: Number of vertical profiles
#     profiles_start_date: First date of vertical profiles (local timezone)
#     profiles_end_date: Last date of vertical profiles (local timezone)
#
station_id,provider_code,code,latitude,longitude,timezone,description,waterbody_name,waterbody_type,placement,mixed,active,reference,private,series_count,series_start_datetime,series_end_datetime,series_count_days,profiles_count,profiles_start_date,profiles_end_date
305,USFWS_AlaskaOSM,OSM_Buskin,57.75585,-152.5043,US/Alaska,Lake outlet stream,Buskin River,STREAM,OUTLET,true,true,,false,2,7/10/2008 18:00,11/15/2023 15:00,5606,0,,
#
# ------------------------------------------------------------------------------
# Timeseries Metadata
#
#     series_id: Timeseries ID
#     provider_code: Provider Code
#     station_id: Station ID
#     station_code: Station Code
#     station_timezone: Station Timezone
#     start_datetime: Start Timestamp (local timezone)
#     end_datetime: End Timestamp (local timezone)
#     interval: Interval (Continuous or Discrete)
#     frequency: Frequency (minutes)
#     depth_category: Depth category
#     depth_m: Depth (m)
#     sop_bath: Sensor checked using Pre/Post Bath according to SOP
#     accuracy: Sensor Accuracy Level (1: < 0.25 degC (best); 2: < 0.5 degC; 3: > 0.5 degC (worst))
#     reviewed: QAQC Review Complete
#
series_id,provider_code,station_id,station_code,station_timezone,start_datetime,end_datetime,interval,frequency,depth_category,depth_m,sop_bath,accuracy,reviewed
302,USFWS_AlaskaOSM,305,OSM_Buskin,US/Alaska,7/10/2008 18:00,9/29/2019 10:00,CONTINUOUS,60,,,true,1,true
#
# ------------------------------------------------------------------------------
# Continuous Timeseries Daily Values
#
#     This table contains daily statistics (min/mean/max) of observed water temperature
#     for each continuous timeseries. QAQC flags are also aggregated to daily timesteps.
#     If one or more measurements during a single day were flagged then that flag is
#     assigned to the entire day. If more than one type of flag occurred in a single day
#     then the unique flag labels are combined into a comma-separated list.
#
#     series_id: Series ID
#     date: Date (local timezone)
#     n_values: Number of measurements
#     min_temp_c: Minimum temperature (degC)
#     mean_temp_c: Mean temperature (degC)
#     max_temp_c: Maximum temperature (degC)
#     flag: QAQC flag(s)
#
series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
302,2008-09-13,24,8.89,9.11125,9.49,
302,2008-09-14,24,8.82,9.21875,10.05,
302,2008-09-15,24,8.59,9.1,9.83,
302,2008-09-16,24,8.72,9.369583,10.44,
302,2008-09-17,24,7.97,8.5425,8.99,
302,2008-09-18,24,8.44,8.787917,9.36,
302,2008-09-19,24,8.17,8.773334,9.93,
302,2008-09-20,24,7.72,8.547084,9.71,
302,2008-09-21,24,8.3,8.784166,9.71,
302,2008-09-22,24,7.02,8.102917,9.44,
302,2008-09-23,24,8.02,8.632916,9.56,
302,2008-09-24,24,8,8.676666,9.78,
302,2008-09-25,24,8.3,8.54625,8.84,
302,2008-09-26,24,8.15,8.45,8.94,
302,2008-09-27,24,7.32,8.2875,9.66,
302,2008-09-28,24,6.71,7.8445835,9.31,
302,2008-09-29,24,7.14,7.9841666,9.06,
302,2008-09-30,24,6.74,7.8345833,9.02,
302,2008-10-01,24,5.98,7.19375,8.54,
302,2008-10-02,24,5.92,7.0645833,8.25,
302,2008-10-03,24,5.62,6.80375,8.02,
302,2008-10-04,24,5.98,6.7025,7.34,
302,2008-10-05,24,4.87,5.8591666,7.02,
302,2008-10-06,24,4.71,5.575,6.43,
302,2008-10-07,24,4.64,5.2325,5.95,
302,2008-10-08,24,4.01,4.90625,5.82,
302,2008-10-09,24,4.84,5.8033333,6.84,
302,2008-10-10,24,5.62,6.4595833,6.99,
302,2008-10-11,24,6.56,6.949167,7.8,
302,2008-10-12,24,4.45,5.0954165,6.31,
302,2008-10-13,24,3.41,4.2741666,5.36,
302,2008-10-14,24,4.38,5.2475,6.28,
302,2008-10-15,24,4.79,5.6866665,6.64,
302,2008-10-16,24,3.85,4.9508333,6.05,
302,2008-10-17,24,4.04,4.892083,5.54,
302,2008-10-18,24,4.97,5.2645836,5.59,
302,2008-10-19,24,4.58,4.886667,5.33,
302,2008-10-20,24,4.97,5.4154167,6.03,
302,2008-10-21,24,4.45,4.9529166,5.41,
302,2008-10-22,24,3.46,3.9929166,4.43,
302,2008-10-23,24,2.85,3.575,4.06,
302,2008-10-24,24,1.86,2.4183333,2.93,
302,2008-10-25,24,2.05,2.7879167,3.64,
302,2008-10-26,24,2.58,2.9433334,3.33,
302,2008-10-27,24,1.83,2.2054167,2.56,
302,2008-10-28,24,1.45,1.8625,2.42,
302,2008-10-29,24,2.1,2.81125,3.59,
302,2008-10-30,24,3.06,3.3570833,3.88,
302,2008-10-31,24,2.42,2.995,3.75,
302,2008-11-01,24,2.5,3.0845833,3.93,
302,2008-11-02,25,2.32,2.7196,3.3,
302,2008-11-03,24,1.13,1.6545833,2.16,
302,2008-11-04,24,0.74,1.2054167,1.75,
302,2008-11-05,24,1.48,2.0491667,2.88,
302,2008-11-06,24,1.13,1.5779166,2.05,
302,2008-11-07,24,0.3,0.82625,1.29,
302,2008-11-08,24,0.02,0.55958337,1.51,
302,2008-11-09,24,0.88,1.92875,2.56,
302,2008-11-10,24,1.94,2.3204167,2.69,
302,2008-11-11,24,1.24,1.5483333,1.89,
302,2008-11-12,24,1.02,1.3766667,1.86,
302,2008-11-13,24,0.85,1.2366667,1.78,
302,2008-11-14,24,0.99,1.4370834,1.86,
302,2008-11-15,24,0.52,1.0704167,1.75,
302,2008-11-16,24,1.26,1.6654167,2.02,
302,2008-11-17,24,1.07,1.43375,1.91,
302,2008-11-18,24,0.72,1.095,1.56,
302,2008-11-19,24,0,0.54541665,1.48,
302,2008-11-20,24,0,0.10541667,0.36,
302,2008-11-21,24,0,0.086666666,0.3,
302,2008-11-22,24,0.08,0.31416667,0.52,
302,2008-11-23,24,0,0.36291668,1.18,
302,2008-11-24,24,1.24,1.4533334,1.75,
302,2008-11-25,24,0,0.7083333,1.34,
302,2008-11-26,24,0,0.020833332,0.08,
302,2008-11-27,24,0,0.25875,0.66,
302,2008-11-28,24,0.69,1.20125,1.4,
302,2008-11-29,24,0.27,0.90958333,1.24,
302,2008-11-30,24,0,0.017083334,0.19,
302,2008-12-01,24,0,0.039166667,0.16,
302,2008-12-02,24,0.16,0.73875,1.4,
302,2008-12-03,24,0.69,1.1620834,1.72,
302,2008-12-04,24,1.72,1.8954166,2.07,
302,2008-12-05,24,1.86,2.045,2.26,
302,2008-12-06,24,1.86,2.1341667,2.32,
302,2008-12-07,24,1.7,1.9491667,2.24,
302,2008-12-08,24,1.07,1.8512499,2.37,
302,2008-12-09,24,1.75,1.8445834,1.97,
302,2008-12-10,24,1.18,1.5179167,1.75,
302,2008-12-11,24,0.96,1.06625,1.26,
302,2008-12-12,24,0.83,1.05125,1.4,
302,2008-12-13,24,0.77,0.96791667,1.13,
302,2008-12-14,24,0.41,0.74958336,1.18,
302,2008-12-15,24,1.24,1.5083333,1.78,
302,2008-12-16,24,1.53,1.8070834,1.99,
302,2008-12-17,24,1.99,2.1045833,2.18,
302,2008-12-18,24,1.99,2.1229167,2.32,
302,2008-12-19,24,1.45,1.5633333,1.89,
302,2008-12-20,24,1.56,1.6516666,1.72,
302,2008-12-21,24,1.07,1.42,1.75,
302,2008-12-22,24,1.07,1.4566667,1.72,
302,2008-12-23,24,0.55,1.2375,1.7,
302,2008-12-24,24,0.52,0.66125,0.8,
302,2008-12-25,24,0.77,1.1883333,1.62,
302,2008-12-26,24,0,0.052500002,0.55,
302,2008-12-27,24,0,0,0,
302,2008-12-28,24,0,0,0,
302,2008-12-29,24,0,0.01,0.02,
302,2008-12-30,24,0,0.010833333,0.02,
302,2008-12-31,24,0.02,0.033749998,0.08,
302,2009-01-01,24,0.02,0.035,0.11,
302,2009-01-02,24,0,0.012499999,0.02,
302,2009-01-03,24,0,0.015833333,0.05,
302,2009-01-04,24,0,0.0016666666,0.02,
302,2009-01-05,24,0,0.0025,0.02,
302,2009-01-06,24,0,0.005,0.02,
302,2009-01-07,24,0,0.0058333334,0.02,
302,2009-01-08,24,0,0.018333333,0.02,
302,2009-01-09,24,0,0.015,0.02,
302,2009-01-10,24,0,0.018333333,0.02,
302,2009-01-11,24,0.02,0.05375,0.08,
302,2009-01-12,24,0.02,0.04625,0.08,
302,2009-01-13,24,0.05,0.07,0.08,
302,2009-01-14,24,0,0.014166666,0.05,
302,2009-01-15,24,0.05,0.14999999,0.25,
302,2009-01-16,24,0.25,0.5133333,0.74,
302,2009-01-17,24,0.5,0.7320833,0.96,
302,2009-01-18,24,0.44,0.87375,1.13,
302,2009-01-19,24,0.36,0.69708335,0.93,
302,2009-01-20,24,0.08,0.23958333,0.44,
302,2009-01-21,24,0.25,0.54875,0.91,
302,2009-01-22,24,0.91,1.04125,1.24,
302,2009-01-23,24,0.63,1.03625,1.43,
302,2009-01-24,24,0.85,1.1108333,1.34,
302,2009-01-25,24,0.52,0.87,1.21,
302,2009-01-26,24,0.38,0.9041667,1.21,
302,2009-01-27,24,0.27,0.5208333,0.83,
302,2009-01-28,24,0.74,1.1595833,1.7,
302,2009-01-29,24,0.5,0.91833335,1.37,
302,2009-01-30,24,0,0.08958333,0.63,
302,2009-01-31,24,0,0.0008333333,0.02,
302,2009-02-01,24,0,0.0033333332,0.02,
302,2009-02-02,24,0,0.0008333333,0.02,
302,2009-02-03,24,0,0.012916666,0.05,
302,2009-02-04,24,0,0.020833332,0.05,
302,2009-02-05,24,0.02,0.0625,0.11,
302,2009-02-06,24,0,0.039583333,0.11,
302,2009-02-07,24,0,0.022916667,0.08,
302,2009-02-08,24,0,0,0,
302,2009-02-09,24,0,0.01,0.05,
302,2009-02-10,24,0,0.011666667,0.05,
302,2009-02-11,24,0,0.02125,0.08,
302,2009-02-12,24,0,0.02125,0.05,
302,2009-02-13,24,0,0.017083334,0.05,
302,2009-02-14,24,0,0.03708333,0.08,
302,2009-02-15,24,0.02,0.11958333,0.19,
302,2009-02-16,24,0.19,0.28791666,0.44,
302,2009-02-17,24,0.25,0.3925,0.61,
302,2009-02-18,24,0,0.40958333,0.88,
302,2009-02-19,24,0.58,0.8204167,1.13,
302,2009-02-20,24,0,0.38,0.69,
302,2009-02-21,24,0,0.038333334,0.16,
302,2009-02-22,24,0,0.215,0.58,
302,2009-02-23,24,0,0.24791667,0.55,
302,2009-02-24,24,0.3,0.7004167,1.26,
302,2009-02-25,24,0,0.44666666,0.96,
302,2009-02-26,24,0,0.110416666,0.44,
302,2009-02-27,24,0,0.0075,0.02,
302,2009-02-28,24,0,0.30125,0.83,
302,2009-03-01,24,0,0.031666666,0.11,
302,2009-03-02,24,0,0.0475,0.19,
302,2009-03-03,24,0,0.24625,0.61,
302,2009-03-04,24,0.33,0.8208333,1.53,
302,2009-03-05,24,1.04,1.6175,2.48,
302,2009-03-06,24,0,0.47041667,1.21,
302,2009-03-07,24,0,0.69666666,1.78,
302,2009-03-08,22,0.55,1.1963637,1.86,
302,2009-03-09,24,0.55,1.4833333,2.29,
302,2009-03-10,24,1.56,1.9129167,2.24,
302,2009-03-11,24,1.34,1.8891667,2.58,
302,2009-03-12,24,0.99,1.6341667,2.5,
302,2009-03-13,24,0,0.92083335,2.13,
302,2009-03-14,24,0,0.40041667,1.18,
302,2009-03-15,24,0,0.08958334,0.41,
302,2009-03-16,24,0,0.064166665,0.27,
302,2009-03-17,24,0,0.0095833335,0.05,
302,2009-03-18,24,0,0.11291667,0.38,
302,2009-03-19,24,0,0.0775,0.33,
302,2009-03-20,24,0,0.155,0.55,
302,2009-03-21,24,0,0.19041666,0.52,
302,2009-03-22,24,0.05,0.21791667,0.47,
302,2009-03-23,24,0,0.06625,0.25,
302,2009-03-24,24,0,0.0008333333,0.02,
302,2009-03-25,24,0,0.025833333,0.08,
302,2009-03-26,24,0.02,0.105,0.19,
302,2009-03-27,24,0.14,0.53333336,1.29,
302,2009-03-28,24,0,0.3225,0.88,
302,2009-03-29,24,0,0.86375,2.29,
302,2009-03-30,24,0.08,0.90541667,2.21,
302,2009-03-31,24,0,0.43958333,1.24,
302,2009-04-01,24,0,1.1575,2.69,
302,2009-04-02,24,0,1.0908333,2.07,
302,2009-04-03,24,0.36,0.8354167,1.83,
302,2009-04-04,24,0,1.1695833,3.06,
302,2009-04-05,24,0.02,1.6775,3.64,
302,2009-04-06,24,1.21,1.8983333,2.58,
302,2009-04-07,24,1.1,2.0954168,3.25,
302,2009-04-08,24,1.1,2.2304168,3.88,
302,2009-04-09,24,0.66,1.065,2.13,
302,2009-04-10,24,0.36,1.7195834,3.7,
302,2009-04-11,24,0.38,1.1833333,2.24,
302,2009-04-12,24,0.58,2.4604166,5.08,
302,2009-04-13,24,0.88,1.9683334,2.9,
302,2009-04-14,24,0.85,1.4679166,2.56,
302,2009-04-15,24,0.44,0.66583335,0.96,
302,2009-04-16,24,0.58,0.7995833,1.07,
302,2009-04-17,24,0.63,1.265,2.45,
302,2009-04-18,24,0.74,1.25375,2.07,
302,2009-04-19,24,0.91,1.3875,2.21,
302,2009-04-20,24,0.85,1.7054167,3.41,
302,2009-04-21,24,0.72,1.8675001,4.09,
302,2009-04-22,24,0.85,1.7570833,3.06,
302,2009-04-23,24,1.4,2.0516667,3.33,
302,2009-04-24,24,0.91,2.22125,4.22,
302,2009-04-25,24,1.43,2.20125,3.85,
302,2009-04-26,24,1.4,1.67625,2.18,
302,2009-04-27,24,1.24,1.8475,3.35,
302,2009-04-28,24,1.21,1.8754166,2.88,
302,2009-04-29,24,1.7,2.0516667,2.85,
302,2009-04-30,24,1.72,2.02,2.69,
302,2009-05-01,24,1.75,2.1541667,3.01,
302,2009-05-02,24,1.21,2.70625,5.31,
302,2009-05-03,24,1.51,2.7829165,5.1,
302,2009-05-04,24,1.81,2.8666668,4.87,
302,2009-05-05,24,1.72,2.8058333,4.79,
302,2009-05-06,24,1.72,2.9829166,4.97,
302,2009-05-07,24,1.89,2.8929167,4.17,
302,2009-05-08,24,2.29,3.5725,5.87,
302,2009-05-09,24,1.99,3.54125,6.08,
302,2009-05-10,24,2.07,3.59125,5.98,
302,2009-05-11,24,2.72,3.61625,5.64,
302,2009-05-12,24,2.45,3.9,6.15,
302,2009-05-13,24,2.9,4.2629166,6.59,
302,2009-05-14,24,3.06,4.435,6.69,
302,2009-05-15,24,3.62,4.2291665,5,
302,2009-05-16,24,4.09,5.0979166,7.04,
302,2009-05-17,24,3.64,5.4900002,8.34,
302,2009-05-18,24,3.91,5.3483334,7.97,
302,2009-05-19,24,3.99,5.10625,6.76,
302,2009-05-20,24,4.48,5.514583,6.97,
302,2009-05-21,24,3.96,5.525417,7.82,
302,2009-05-22,24,4.17,4.96,6.03,
302,2009-05-23,24,3.62,4.0620832,4.51,
302,2009-05-24,24,4.27,4.8966665,5.51,
302,2009-05-25,24,4.01,4.55875,5.44,
302,2009-05-26,24,4.77,5.659167,7.22,
302,2009-05-27,24,4.56,5.55375,6.89,
302,2009-05-28,24,5,5.2833333,5.59,
302,2009-05-29,24,4.87,5.797917,7.44,
302,2009-05-30,24,4.95,5.595,6.38,
302,2009-05-31,24,4.95,5.12,5.46,
302,2009-06-01,24,4.71,5.08625,5.95,
302,2009-06-02,24,4.82,5.185,5.75,
302,2009-06-03,24,4.9,5.4908333,6.36,
302,2009-06-04,24,4.95,5.2916665,6.15,
302,2009-06-05,24,4.82,6.192917,8.15,
302,2009-06-06,24,5.39,7.320833,10.15,
302,2009-06-07,24,5.92,7.36,9.66,
302,2009-06-08,24,6.43,7.4475,9.66,
302,2009-06-09,24,6.18,8.02625,11.05,
302,2009-06-10,24,6.41,8.386666,11.39,
302,2009-06-12,24,6.54,7.380417,8.3,
302,2009-06-13,24,6.41,8.382916,11.32,
302,2009-06-14,24,6.46,8.6475,11.32,
302,2009-06-15,24,7.95,9.470417,12.36,
302,2009-06-16,24,7.7,8.419167,9.19,
302,2009-06-17,24,6.66,7.3416667,8.05,
302,2009-06-18,24,6.51,7.7683334,9.24,
302,2009-06-19,24,6.79,8.452917,10.39,
302,2009-06-20,24,7.75,8.64375,9.63,
302,2009-06-21,24,7.62,8.79625,10.91,
302,2009-06-22,24,7.39,8.567083,10.08,
302,2009-06-23,24,7.29,8.677083,10.25,
302,2009-06-24,24,7.62,8.97125,10.66,
302,2009-06-25,24,7.24,9.320833,11.98,
302,2009-06-26,24,8.42,9.16,10.32,
302,2009-06-27,24,8.05,10.15,13.28,
302,2009-06-28,24,8.49,10.57625,13.52,
302,2009-06-29,24,8.32,10.456667,13.31,
302,2009-06-30,24,8.49,10.252916,12.92,
302,2009-07-01,24,8.02,10.740417,14.31,
302,2009-07-02,24,9.09,9.79,10.54,
302,2009-07-03,24,9.24,10.527083,12.61,
302,2009-07-04,24,9.21,11.782917,15.1,
302,2009-07-05,24,10.05,12.83625,16.27,
302,2009-07-06,24,10.96,13.748333,17.13,
302,2009-07-07,24,11.57,14.175,17.39,
302,2009-07-08,24,11.88,14.45875,17.84,
302,2009-07-09,24,12.03,14.834583,18.53,
302,2009-07-10,24,12.63,15.3725,18.7,
302,2009-07-11,24,12.82,15.026667,18.06,
302,2009-07-12,24,12.7,14.857917,17.94,
302,2009-07-13,24,12.92,14.34375,16.11,
302,2009-07-14,24,12.51,14.6275,17.08,
302,2009-07-15,24,13.31,15.487917,18.18,
302,2009-07-16,24,12.94,15.840834,19.03,
302,2009-07-17,24,13.55,14.225,16.37,
302,2009-07-18,24,12.22,12.918333,13.86,
302,2009-07-19,24,12.24,12.932083,13.47,
302,2009-07-20,24,11.78,13.806666,16.7,
302,2009-07-21,24,10.54,11.66625,14.39,
302,2009-07-22,24,10.64,11.109583,11.78,
302,2009-07-23,24,10.37,10.779166,11.39,
302,2009-07-24,24,10.61,11.575,13.31,
302,2009-07-25,24,9.34,10.319166,11.52,
302,2009-07-26,24,9.93,10.992917,12.44,
302,2009-07-27,24,10.42,11.135834,12.49,
302,2009-07-28,24,10.44,10.80875,11.25,
302,2009-07-29,24,10.22,11.381666,13.28,
302,2009-07-30,24,10.37,11.055417,11.71,
302,2009-07-31,24,9.98,10.982917,12.05,
302,2009-08-01,24,10.52,11.370833,12.94,
302,2009-08-02,24,10.32,11.296667,12.92,
302,2009-08-03,24,10.25,10.568334,10.96,
302,2009-08-04,24,9.95,10.495833,11.52,
302,2009-08-05,24,10.71,11.150833,11.71,
302,2009-08-06,24,10.17,11.25375,12.68,
302,2009-08-07,24,10.69,11.458333,12.56,
302,2009-08-08,24,10.22,11.735416,13.91,
302,2009-08-09,24,10.42,12.21375,14.77,
302,2009-08-10,24,11.76,13.408334,15.96,
302,2009-08-11,24,11.59,13.385,15.87,
302,2009-08-12,24,11.2,12.8425,14.96,
302,2009-08-13,24,12.2,12.8975,13.67,
302,2009-08-14,24,11.61,12.229584,12.87,
302,2009-08-15,24,10.57,11.52625,12.49,
302,2009-08-16,24,11.15,12.295834,14.17,
302,2009-08-17,24,10.47,12.45,14.51,
302,2009-08-18,24,11.03,12.614167,13.93,
302,2009-08-19,24,10.69,12.578333,14.84,
302,2009-08-20,24,10.79,12.749583,14.89,
302,2009-08-21,24,10.86,12.79625,14.79,
302,2009-08-22,24,11.35,11.9575,13.47,
302,2009-08-23,24,10.81,11.70125,13.19,
302,2009-08-24,24,9.58,11.59875,13.52,
302,2009-08-25,24,9.31,11.3116665,12.94,
302,2009-08-26,24,10.81,11.318334,12.36,
302,2009-08-27,24,10.12,10.807917,11.25,
302,2009-08-28,24,9.66,10.391666,11.13,
302,2009-08-29,24,10.86,11.27375,12.12,
302,2009-08-30,24,10.3,11.5475,13.21,
302,2009-08-31,24,10.66,11.705,13.19,
302,2009-09-01,24,10.66,11.058333,11.59,
302,2009-09-02,24,9.98,10.462916,11.03,
302,2009-09-03,24,9.56,9.967083,10.57,
302,2009-09-04,24,9.95,10.8375,12.34,
302,2009-09-05,24,9.81,10.747917,12.1,
302,2009-09-06,24,10.57,11.564167,13.23,
302,2009-09-07,24,9.88,10.457916,11.18,
302,2009-09-08,24,9.53,9.762917,10.05,
302,2009-09-09,24,9.63,9.934167,10.32,
302,2009-09-10,24,9.71,9.875417,9.98,
302,2009-09-11,24,9.76,10.151667,10.76,
302,2009-09-12,24,9.44,10.054167,10.93,
302,2009-09-13,24,9.58,9.889584,10,
