# AKTEMP | Alaska Stream Temperature Database
# https://aktemp.uaa.alaska.edu
#
# File Type: Continuous Timeseries Daily Values and Discrete Values
# Created: 10/28/2024 11:40 AM AKDT
#
# Suggested Citation (note: open this file in a text editor like Notepad if Excel does not display the citation correctly):
#   "Alaska Water Temperature Database (AKTEMP) (2024). Water temperature data collected by USFWS - Alaska Region Office of Subsistence Management. Retrieved from https://aktemp.uaa.alaska.edu on Oct 28, 2024."
#
# ------------------------------------------------------------------------------
# Providers Table
#
provider_code,provider_name
USFWS_AlaskaOSM,USFWS - Alaska Region Office of Subsistence Management
#
# ------------------------------------------------------------------------------
# Stations Table
#
#     station_id: Station ID
#     provider_code: Provider Code
#     code: Station Code
#     latitude: Latitude (WGS84)
#     longitude: Longitude (WGS84)
#     timezone: Local timezone
#     description: Station Description
#     waterbody_name: Waterbody name
#     waterbody_type: Waterbody type
#     placement: Placement
#     mixed: Fully mixed
#     active: Active station
#     reference: Reference URL
#     private: Private
#     series_count: Number of timeseries
#     series_start_datetime: First timeseries timestamp (local timezone)
#     series_end_datetime: Last timeseries timestamp (local timezone)
#     series_count_days: Number of days between first and last timeseries dates
#     profiles_count: Number of vertical profiles
#     profiles_start_date: First date of vertical profiles (local timezone)
#     profiles_end_date: Last date of vertical profiles (local timezone)
#
station_id,provider_code,code,latitude,longitude,timezone,description,waterbody_name,waterbody_type,placement,mixed,active,reference,private,series_count,series_start_datetime,series_end_datetime,series_count_days,profiles_count,profiles_start_date,profiles_end_date
317,USFWS_AlaskaOSM,OSM_Neva,58.40639,-135.41156,US/Alaska,Lake outlet stream,Neva Creek,STREAM,OUTLET,true,false,,false,1,7/24/2008 16:00,9/30/2019 11:00,4085,0,,
#
# ------------------------------------------------------------------------------
# Timeseries Metadata
#
#     series_id: Timeseries ID
#     provider_code: Provider Code
#     station_id: Station ID
#     station_code: Station Code
#     station_timezone: Station Timezone
#     start_datetime: Start Timestamp (local timezone)
#     end_datetime: End Timestamp (local timezone)
#     interval: Interval (Continuous or Discrete)
#     frequency: Frequency (minutes)
#     depth_category: Depth category
#     depth_m: Depth (m)
#     sop_bath: Sensor checked using Pre/Post Bath according to SOP
#     accuracy: Sensor Accuracy Level (1: < 0.25 degC (best); 2: < 0.5 degC; 3: > 0.5 degC (worst))
#     reviewed: QAQC Review Complete
#
series_id,provider_code,station_id,station_code,station_timezone,start_datetime,end_datetime,interval,frequency,depth_category,depth_m,sop_bath,accuracy,reviewed
324,USFWS_AlaskaOSM,317,OSM_Neva,US/Alaska,7/24/2008 16:00,9/30/2019 11:00,CONTINUOUS,60,,,true,1,true
#
# ------------------------------------------------------------------------------
# Continuous Timeseries Daily Values
#
#     This table contains daily statistics (min/mean/max) of observed water temperature
#     for each continuous timeseries. QAQC flags are also aggregated to daily timesteps.
#     If one or more measurements during a single day were flagged then that flag is
#     assigned to the entire day. If more than one type of flag occurred in a single day
#     then the unique flag labels are combined into a comma-separated list.
#
#     series_id: Series ID
#     date: Date (local timezone)
#     n_values: Number of measurements
#     min_temp_c: Minimum temperature (degC)
#     mean_temp_c: Mean temperature (degC)
#     max_temp_c: Maximum temperature (degC)
#     flag: QAQC flag(s)
#
series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
324,2008-09-27,24,9.51,9.6125,9.71,
324,2008-09-28,24,9.51,9.560416,9.66,
324,2008-09-29,24,9.49,9.51875,9.56,
324,2008-09-30,24,9.53,9.679167,9.85,
324,2008-10-01,24,9.34,9.840834,10.17,
324,2008-10-02,24,9.56,9.757916,10.12,
324,2008-10-03,24,9.26,9.583333,9.83,
324,2008-10-04,24,9.06,9.23625,9.51,
324,2008-10-05,24,8.94,9.01375,9.11,
324,2008-10-06,24,8.54,8.787084,8.94,
324,2008-10-07,24,8.27,8.397083,8.52,
324,2008-10-08,24,8.07,8.2525,8.39,
324,2008-10-09,24,8,8.105,8.27,
324,2008-10-10,24,7.77,7.9504166,8.07,
324,2008-10-11,24,7.75,7.8879166,8.22,
324,2008-10-12,24,7.82,7.9191666,8.2,
324,2008-10-13,24,7.7,7.8141665,8.02,
324,2008-10-14,24,7.59,7.6475,7.77,
324,2008-10-15,24,7.57,7.613333,7.67,
324,2008-10-16,24,7.29,7.4420834,7.59,
324,2008-10-17,24,7.34,7.3770833,7.44,
324,2008-10-18,24,7.24,7.3125,7.42,
324,2008-10-19,24,7.04,7.1070833,7.24,
324,2008-10-20,24,6.84,6.929167,7.02,
324,2008-10-21,24,6.84,6.918333,6.99,
324,2008-10-22,24,6.71,6.8404164,6.89,
324,2008-10-23,24,6.38,6.5554166,6.71,
324,2008-10-24,24,5.9,6.3020835,6.48,
324,2008-10-25,24,5.8,5.91,6,
324,2008-10-26,24,5.72,5.7879167,5.82,
324,2008-10-27,24,5.67,5.7208333,5.9,
324,2008-10-28,24,5.54,5.670417,5.72,
324,2008-10-29,24,5.51,5.5625,5.62,
324,2008-10-30,24,5.31,5.4591665,5.54,
324,2008-10-31,24,5.23,5.363333,5.46,
324,2008-11-01,24,5.31,5.365,5.46,
324,2008-11-02,25,5.31,5.382,5.44,
324,2008-11-03,24,5.28,5.3879166,5.46,
324,2008-11-04,24,5.1,5.175833,5.26,
324,2008-11-05,24,5.05,5.135,5.21,
324,2008-11-06,24,5.02,5.057083,5.1,
324,2008-11-07,24,4.79,4.99125,5.1,
324,2008-11-08,24,4.53,4.7183332,4.84,
324,2008-11-09,24,4.35,4.431667,4.51,
324,2008-11-10,24,4.3,4.3495836,4.43,
324,2008-11-11,24,4.3,4.3791666,4.45,
324,2008-11-12,24,4.22,4.2858334,4.32,
324,2008-11-13,24,4.19,4.26875,4.32,
324,2008-11-14,24,4.19,4.2629166,4.32,
324,2008-11-15,24,4.17,4.252917,4.32,
324,2008-11-16,24,3.78,4.034583,4.17,
324,2008-11-17,24,3.64,3.8266666,4.01,
324,2008-11-18,24,2.98,3.2195833,3.62,
324,2008-11-19,24,2.77,3.1583333,3.3,
324,2008-11-20,24,3.04,3.5825,3.88,
324,2008-11-21,24,2.9,3.2083333,3.51,
324,2008-11-22,24,1.94,2.8475,3.17,
324,2008-11-23,24,2.9,3.3325,3.56,
324,2008-11-24,24,2.69,3.0629168,3.38,
324,2008-11-25,24,3.27,3.4733334,3.78,
324,2008-11-26,24,3.46,3.6216667,3.72,
324,2008-11-27,24,3.7,3.7391667,3.8,
324,2008-11-28,24,3.72,3.73875,3.75,
324,2008-11-29,24,3.59,3.7025,3.75,
324,2008-11-30,24,3.22,3.4179168,3.56,
324,2008-12-01,24,2.48,2.9258332,3.43,
324,2008-12-02,24,2.42,2.8220832,3.04,
324,2008-12-03,24,2.05,2.29875,2.64,
324,2008-12-04,24,1.99,2.11125,2.24,
324,2008-12-05,24,1.7,1.845,2.07,
324,2008-12-06,24,1.62,1.9158334,2.29,
324,2008-12-07,24,1.83,2.1220834,2.34,
324,2008-12-08,24,1.72,2.0966666,2.66,
324,2008-12-09,24,1.34,2.2141666,2.77,
324,2008-12-10,24,2.02,2.5445833,3.09,
324,2008-12-11,24,1.99,2.4658334,2.82,
324,2008-12-12,24,2.05,2.3879166,2.66,
324,2008-12-13,24,2.21,2.4133334,2.61,
324,2008-12-14,24,1.7,1.9516667,2.24,
324,2008-12-15,24,1.59,1.66875,1.75,
324,2008-12-16,24,1.51,1.6829166,1.78,
324,2008-12-17,24,1.29,1.4825,1.75,
324,2008-12-18,24,1.4,1.4575,1.59,
324,2008-12-19,24,1.26,1.30875,1.34,
324,2008-12-20,24,1.29,1.3937501,1.51,
324,2008-12-21,24,1.45,1.57875,1.72,
324,2008-12-22,24,1.43,1.6804167,1.86,
324,2008-12-23,24,1.59,1.6808333,1.81,
324,2008-12-24,24,1.59,1.7070833,1.83,
324,2008-12-25,24,1.64,1.7179166,1.81,
324,2008-12-26,24,1.64,1.8075,2.05,
324,2008-12-27,24,1.4,1.51625,1.75,
324,2008-12-28,24,1.18,1.3241667,1.4,
324,2008-12-29,24,1.18,1.2575,1.37,
324,2008-12-30,24,0.99,1.1995833,1.32,
324,2008-12-31,24,1.02,1.0833334,1.18,
324,2009-01-01,24,0.99,1.02,1.04,
324,2009-01-02,24,0.99,1.0216666,1.04,
324,2009-01-03,24,0.93,0.99666667,1.04,
324,2009-01-04,24,0.93,0.96875,1.02,
324,2009-01-05,24,0.85,0.9141667,0.96,
324,2009-01-06,24,0.91,0.94916666,1.02,
324,2009-01-07,24,0.91,0.9508333,0.96,
324,2009-01-08,24,0.83,0.9275,0.96,
324,2009-01-09,24,0.88,0.9825,1.04,
324,2009-01-10,24,0.93,1.01375,1.07,
324,2009-01-11,24,0.99,1.0866667,1.18,
324,2009-01-12,24,0.96,1.14125,1.43,
324,2009-01-13,24,0.93,1.2483333,1.37,
324,2009-01-14,24,1.02,1.125,1.32,
324,2009-01-15,24,1.15,1.2370833,1.29,
324,2009-01-16,24,1.1,1.2366667,1.29,
324,2009-01-17,24,1.1,1.28625,1.45,
324,2009-01-18,24,1.43,1.5695833,1.75,
324,2009-01-19,24,1.67,1.77625,1.86,
324,2009-01-20,24,1.89,2.1233335,2.32,
324,2009-01-21,24,1.86,2.0529168,2.29,
324,2009-01-22,24,1.13,1.46625,1.86,
324,2009-01-23,24,1.02,1.1254166,1.29,
324,2009-01-24,24,0.96,1.0420834,1.18,
324,2009-01-25,24,0.99,1.0616667,1.15,
324,2009-01-26,24,0.93,1.01875,1.15,
324,2009-01-27,24,0.8,0.915,0.96,
324,2009-01-28,24,0.83,0.89166665,1.02,
324,2009-01-29,24,0.85,0.94,1.18,
324,2009-01-30,24,0.8,1.0058334,1.15,
324,2009-01-31,24,0.91,1,1.21,
324,2009-02-01,24,0.96,1.0616666,1.29,
324,2009-02-02,24,0.88,0.9975,1.07,
324,2009-02-03,24,0.83,1.0879166,1.45,
324,2009-02-04,24,0.93,0.97875,1.07,
324,2009-02-05,24,0.91,0.93875,0.99,
324,2009-02-06,24,0.88,0.9504167,1.04,
324,2009-02-07,24,0.83,0.96875,1.21,
324,2009-02-08,24,0.72,0.8941667,0.96,
324,2009-02-09,24,0.61,0.86083335,0.99,
324,2009-02-10,24,0.72,0.855,0.93,
324,2009-02-11,24,0.8,0.84541667,0.91,
324,2009-02-12,24,0.77,0.81958336,0.88,
324,2009-02-13,24,0.72,0.7604167,0.8,
324,2009-02-14,24,0.63,0.6875,0.72,
324,2009-02-15,24,0.66,0.7129167,0.77,
324,2009-02-16,24,0.63,0.68125004,0.72,
324,2009-02-17,24,0.61,0.6616667,0.69,
324,2009-02-18,24,0.61,0.64166665,0.69,
324,2009-02-19,24,0.61,0.68666667,0.77,
324,2009-02-20,24,0.66,0.6975,0.74,
324,2009-02-21,24,0.69,0.75208336,0.8,
324,2009-02-22,24,0.66,0.73791665,0.8,
324,2009-02-23,24,0.63,0.68875,0.74,
324,2009-02-24,24,0.58,0.62583333,0.69,
324,2009-02-25,24,0.55,0.61041665,0.66,
324,2009-02-26,24,0.58,0.61791664,0.66,
324,2009-02-27,24,0.52,0.5833333,0.66,
324,2009-02-28,24,0.52,0.565,0.61,
324,2009-03-01,24,0.55,0.5725,0.58,
324,2009-03-02,24,0.52,0.54875,0.61,
324,2009-03-03,24,0.5,0.52958333,0.55,
324,2009-03-04,24,0.52,0.53875,0.58,
324,2009-03-05,24,0.52,0.56,0.61,
324,2009-03-06,24,0.47,0.54,0.61,
324,2009-03-07,24,0.5,0.52625,0.55,
324,2009-03-08,23,0.5,0.54,0.58,
324,2009-03-09,24,0.47,0.50416666,0.55,
324,2009-03-10,24,0.5,0.5079167,0.55,
324,2009-03-11,24,0.5,0.51916665,0.58,
324,2009-03-12,24,0.5,0.53499997,0.63,
324,2009-03-13,24,0.55,0.6020833,0.69,
324,2009-03-14,24,0.52,0.59791666,0.69,
324,2009-03-15,24,0.52,0.57708335,0.66,
324,2009-03-16,24,0.47,0.5275,0.61,
324,2009-03-17,24,0.52,0.57,0.63,
324,2009-03-18,24,0.5,0.58375,0.72,
324,2009-03-19,24,0.5,0.5891667,0.72,
324,2009-03-20,24,0.44,0.56875,0.66,
324,2009-03-21,24,0.5,0.61541665,0.69,
324,2009-03-22,24,0.55,0.67041665,0.77,
324,2009-03-23,24,0.58,0.6691667,0.74,
324,2009-03-24,24,0.5,0.68083334,0.8,
324,2009-03-25,24,0.55,0.67833334,0.8,
324,2009-03-26,24,0.55,0.7104167,0.88,
324,2009-03-27,24,0.69,0.79,0.91,
324,2009-03-28,24,0.61,0.74833333,0.93,
324,2009-03-29,24,0.58,0.71333337,0.91,
324,2009-03-30,24,0.47,0.72791666,0.85,
324,2009-03-31,24,0.5,0.725,0.91,
324,2009-04-01,24,0.61,0.7379167,0.96,
324,2009-04-02,24,0.52,0.7054167,0.96,
324,2009-04-03,24,0.55,0.74708337,0.88,
324,2009-04-04,24,0.66,0.75125,0.85,
324,2009-04-05,24,0.77,0.87125,1.04,
324,2009-04-06,24,0.77,0.905,1.13,
324,2009-04-07,24,0.88,0.98833334,1.15,
324,2009-04-08,24,0.93,1.0508333,1.21,
324,2009-04-09,24,0.99,1.1141667,1.24,
324,2009-04-10,24,0.85,1.0520834,1.29,
324,2009-04-11,24,0.91,1.0829166,1.34,
324,2009-04-12,24,0.91,1.1679167,1.45,
324,2009-04-13,24,0.93,1.1766666,1.59,
324,2009-04-14,24,0.96,1.27125,1.62,
324,2009-04-15,24,1.02,1.3879167,1.75,
324,2009-04-16,24,1.15,1.5316666,1.94,
324,2009-04-17,24,1.29,1.785,2.24,
324,2009-04-18,24,1.7,2.08375,2.29,
324,2009-04-19,24,1.75,2.1008334,2.64,
324,2009-04-20,24,1.78,2.2658334,2.85,
324,2009-04-21,24,2.16,2.5279167,2.96,
324,2009-04-22,24,1.94,2.66875,3.54,
324,2009-04-23,24,2.18,2.735,3.14,
324,2009-04-24,24,2.05,2.8591666,3.41,
324,2009-04-25,24,2.77,3.2549999,3.91,
324,2009-04-26,24,2.96,3.6379166,4.27,
324,2009-04-27,24,2.85,3.7508333,4.56,
324,2009-04-28,24,2.64,3.8270833,4.97,
324,2009-04-29,24,3.46,4.3675,5.44,
324,2009-04-30,24,3.56,5.0816665,8.15,
324,2009-05-01,24,4.06,6.1483335,10.03,
324,2009-05-02,24,4.56,6.1691666,9.11,
324,2009-05-03,24,4.79,5.22375,5.82,
324,2009-05-04,24,4.87,5.32,6.43,
324,2009-05-05,24,5.26,5.94,7.22,
324,2009-05-06,24,5.85,6.3195834,7.12,
324,2009-05-07,24,6.18,6.996667,8.05,
324,2009-05-08,24,6.41,7.0245833,7.59,
324,2009-05-09,24,6.71,7.2720833,7.87,
324,2009-05-10,24,7.42,8.0616665,9.04,
324,2009-05-11,24,7.57,8.420834,9.53,
324,2009-05-12,24,7.77,8.706667,9.95,
324,2009-05-13,24,8.57,9.62375,11.22,
324,2009-05-14,24,8.92,9.367917,10.22,
324,2009-05-15,24,8.57,8.86125,9.19,
324,2009-05-16,24,8.62,9.604584,11.25,
324,2009-05-17,24,8.89,9.693334,10.25,
324,2009-05-18,24,9.16,10.184584,11.44,
324,2009-05-19,24,10.25,11.374583,12.46,
324,2009-05-20,24,10.71,11.309167,12.46,
324,2009-05-21,24,10.88,11.783333,13.11,
324,2009-05-22,24,11.13,11.92875,12.53,
324,2009-05-23,24,11.78,12.6175,13.64,
324,2009-05-24,24,12.39,13.055834,14.27,
324,2009-05-25,24,12.73,13.51125,14.27,
324,2009-05-26,24,13.16,13.385417,13.62,
324,2009-05-27,24,12.78,13.34125,13.95,
324,2009-05-28,24,12.82,13.290833,13.81,
324,2009-05-29,24,12.39,12.976666,13.64,
324,2009-05-30,24,11.78,11.975833,12.32,
324,2009-05-31,24,11.57,12.29875,13.14,
324,2009-06-01,24,12.27,13.265,14.36,
324,2009-06-02,24,13.33,14.627916,16.08,
324,2009-06-03,24,14.29,15.533751,16.94,
324,2009-06-04,24,14.94,16.0725,17.11,
324,2009-06-05,24,14.91,16.469584,17.3,
324,2009-06-06,24,15.68,16.359167,17.03,
324,2009-06-07,24,15.7,16.743334,17.72,
324,2009-06-08,24,15.75,16.378334,16.73,
324,2009-06-09,24,15.18,15.592083,15.84,
324,2009-06-10,24,15.01,15.802083,16.65,
324,2009-06-11,24,15.15,15.801667,16.8,
324,2009-06-12,24,14.89,15.125417,15.63,
324,2009-06-13,24,14.46,14.865417,15.34,
324,2009-06-14,24,14.6,14.82625,15.01,
324,2009-06-15,24,14.43,14.649583,14.89,
324,2009-06-16,24,14.34,14.705,15.37,
324,2009-06-17,24,14.39,14.745417,15.18,
324,2009-06-18,24,14.34,14.65,15.15,
324,2009-06-19,24,14.17,14.419167,14.72,
324,2009-06-20,24,14.19,14.551666,15.58,
324,2009-06-21,24,14.15,14.319166,14.58,
324,2009-06-22,24,13.98,14.137083,14.22,
324,2009-06-23,24,13.69,14.051666,14.63,
324,2009-06-24,24,13.76,14.325417,14.72,
324,2009-06-25,24,13.5,13.81875,14.24,
324,2009-06-27,24,13.23,13.580833,14.07,
324,2009-06-28,24,13.19,13.46875,13.86,
324,2009-06-29,24,13.31,13.492084,13.69,
324,2009-06-30,24,13.21,13.444167,13.71,
324,2009-07-01,24,13.26,13.56375,14.03,
324,2009-07-02,24,13.43,13.809584,14.17,
324,2009-07-03,24,13.71,14.824166,16.23,
324,2009-07-04,24,14.72,16.035416,17.92,
324,2009-07-05,24,15.65,17.050833,18.27,
324,2009-07-06,24,16.99,17.97875,19.32,
324,2009-07-07,24,17.15,18.348333,19.65,
324,2009-07-08,24,17.68,18.6675,20.03,
324,2009-07-09,24,18.11,18.69625,19.51,
324,2009-07-10,24,17.51,17.679167,18.03,
324,2009-07-11,24,17.18,17.288334,17.53,
324,2009-07-12,24,17.01,17.502083,18.08,
324,2009-07-13,24,17.3,18.292917,19.25,
324,2009-07-14,24,17.94,18.449583,18.89,
324,2009-07-15,24,17.89,18.146667,18.44,
324,2009-07-16,24,17.63,17.766666,17.94,
324,2009-07-17,24,17.23,17.763332,18.13,
324,2009-07-18,24,17.65,17.805834,17.94,
324,2009-07-19,24,17.53,17.719584,18.01,
324,2009-07-20,24,17.37,17.485416,17.68,
324,2009-07-21,24,17.11,17.34875,17.7,
324,2009-07-22,24,16.92,17.057917,17.23,
324,2009-07-23,24,16.75,17.097916,17.72,
324,2009-07-24,24,16.92,17.055834,17.39,
324,2009-07-25,24,16.53,17.193333,18.08,
324,2009-07-26,24,17.03,17.459583,17.75,
324,2009-07-27,24,17.27,17.530416,17.84,
324,2009-07-28,24,17.32,17.99,18.75,
324,2009-07-29,24,17.94,18.501667,19.13,
324,2009-07-30,24,18.25,19.084167,20.1,
324,2009-07-31,24,18.01,18.776249,19.39,
324,2009-08-01,24,18.01,18.25,18.58,
324,2009-08-02,24,17.53,17.857916,18.18,
324,2009-08-03,24,17.2,17.860834,18.49,
324,2009-08-04,24,17.44,18.502916,19.91,
324,2009-08-05,24,17.8,18.685,19.82,
324,2009-08-06,24,18.13,18.335833,18.56,
324,2009-08-07,24,17.82,18.177084,18.6,
324,2009-08-08,24,18.03,18.20875,18.49,
324,2009-08-09,24,18.01,18.175417,18.34,
324,2009-08-10,24,17.65,18.029167,18.46,
324,2009-08-11,24,17.8,17.976667,18.13,
324,2009-08-12,24,17.53,17.82625,18.25,
324,2009-08-13,24,17.58,17.905416,18.32,
324,2009-08-14,24,17.37,17.542917,17.82,
324,2009-08-15,24,17.2,17.299168,17.44,
324,2009-08-16,24,16.84,17.096666,17.25,
324,2009-08-17,24,16.82,16.914583,17.03,
324,2009-08-18,24,16.68,16.797916,16.92,
324,2009-08-19,24,16.42,16.670416,16.96,
324,2009-08-20,24,16.42,16.514584,16.65,
324,2009-08-21,24,16.06,16.212917,16.39,
324,2009-08-22,24,15.75,15.896667,16.03,
324,2009-08-23,24,15.58,15.695,15.8,
324,2009-08-24,24,15.22,15.4225,15.61,
324,2009-08-25,24,14.77,15.025833,15.18,
324,2009-08-26,24,14.58,14.724167,14.86,
324,2009-08-27,24,14.31,14.444584,14.65,
324,2009-08-28,24,14.27,14.390833,14.6,
324,2009-08-29,24,14.29,14.416667,14.63,
324,2009-08-30,24,14.07,14.14,14.24,
324,2009-08-31,24,13.79,14.110416,14.55,
324,2009-09-01,24,13.83,14.053333,14.41,
324,2009-09-02,24,13.52,13.908751,14.29,
324,2009-09-03,24,13.67,13.754167,13.91,
324,2009-09-04,24,13.62,13.725,13.91,
324,2009-09-05,24,13.47,13.897917,14.53,
324,2009-09-06,24,13.91,14.09875,14.29,
324,2009-09-07,24,13.95,14.075833,14.22,
324,2009-09-08,24,13.62,13.805,14.03,
324,2009-09-09,24,13.45,13.5875,13.69,
324,2009-09-10,24,12.99,13.254167,13.57,
324,2009-09-11,24,12.9,13.09625,13.33,
324,2009-09-12,24,12.7,12.8575,13.04,
324,2009-09-13,24,12.56,12.645833,12.73,
324,2009-09-14,24,12.22,12.380834,12.51,
324,2009-09-15,24,12.24,12.341666,12.49,
324,2009-09-16,24,12.39,12.501667,12.65,
324,2009-09-17,24,12.27,12.410417,12.58,
324,2009-09-18,24,12.22,12.39625,12.73,
324,2009-09-19,24,12.12,12.41,12.61,
324,2009-09-20,24,11.88,12.199583,12.51,
324,2009-09-21,24,11.76,11.84,11.93,
324,2009-09-22,24,11.64,11.71375,11.78,
324,2009-09-23,24,11.44,11.565416,11.69,
324,2009-09-24,24,11.27,11.439584,11.54,
324,2009-09-25,24,10.93,11.06,11.22,
324,2009-09-26,24,10.66,10.719167,10.88,
324,2009-09-27,24,10.42,10.550834,10.64,
324,2009-09-28,24,10.1,10.27,10.42,
324,2009-09-29,24,9.71,9.955,10.25,
324,2009-09-30,24,9.71,9.885,10.12,
324,2009-10-01,24,9.56,9.71625,9.88,
324,2009-10-02,24,9.34,9.597917,9.85,
324,2009-10-03,24,9.31,9.507916,9.68,
324,2009-10-04,24,9.36,9.507083,9.61,
324,2009-10-05,24,9.34,9.4275,9.53,
324,2009-10-06,24,9.24,9.409166,9.63,
324,2009-10-07,24,9.29,9.383333,9.61,
324,2009-10-08,24,9.09,9.260833,9.46,
324,2009-10-09,24,9.24,9.32125,9.41,
324,2009-10-10,24,9.26,9.317083,9.36,
324,2009-10-11,24,9.06,9.2491665,9.34,
324,2009-10-12,24,8.52,8.885834,9.04,
324,2009-10-13,24,7.92,8.2325,8.49,
324,2009-10-14,24,7.62,7.78,7.92,
324,2009-10-15,24,7.54,7.7170835,7.85,
324,2009-10-16,24,7.8,7.835417,7.85,
324,2009-10-17,24,7.77,7.8133335,7.87,
324,2009-10-18,24,7.67,7.7804165,7.87,
324,2009-10-19,24,7.72,7.820833,7.92,
324,2009-10-20,24,7.37,7.52125,7.65,
324,2009-10-21,24,7.52,7.5666666,7.65,
324,2009-10-22,24,7.47,7.52875,7.62,
324,2009-10-23,24,7.39,7.44375,7.54,
324,2009-10-24,24,7.24,7.3254166,7.39,
324,2009-10-25,24,7.22,7.2879167,7.34,
324,2009-10-26,24,7.07,7.1158333,7.19,
324,2009-10-27,24,6.89,6.9783335,7.04,
324,2009-10-28,24,6.66,6.7941666,6.91,
324,2009-10-29,24,6.36,6.52625,6.66,
324,2009-10-30,24,6.13,6.25875,6.36,
324,2009-10-31,24,5.98,6.1358333,6.31,
324,2009-11-01,25,5.92,6.0644,6.23,
324,2009-11-02,24,5.92,6.0233335,6.15,
324,2009-11-03,24,5.67,5.8708334,6.08,
324,2009-11-04,24,5.64,5.8508334,6.05,
324,2009-11-05,24,5.85,5.9820833,6.08,
324,2009-11-06,24,5.77,5.8125,5.87,
324,2009-11-07,24,5.64,5.7379165,5.82,
324,2009-11-08,24,5.51,5.619583,5.72,
324,2009-11-09,24,5.23,5.3337502,5.46,
324,2009-11-10,24,5.23,5.3458333,5.51,
324,2009-11-11,24,5.18,5.24375,5.33,
324,2009-11-12,24,4.56,5.056667,5.26,
324,2009-11-13,24,4.58,4.8029165,5,
324,2009-11-14,24,4.58,4.755833,4.92,
324,2009-11-15,24,4.43,4.5754166,4.64,
324,2009-11-16,24,4.06,4.4341664,4.56,
324,2009-11-17,24,4.19,4.2933335,4.4,
324,2009-11-18,24,3.56,4.0075,4.25,
324,2009-11-19,24,3.49,3.7079167,3.88,
324,2009-11-20,24,2.64,3.4079165,3.75,
324,2009-11-21,24,1.99,2.7841666,3.3,
324,2009-11-22,24,1.89,2.5075,3.25,
324,2009-11-23,24,2.61,3.09125,3.46,
324,2009-11-24,24,3.27,3.4833333,3.62,
324,2009-11-25,24,3.49,3.5575,3.67,
324,2009-11-26,24,3.54,3.63,3.7,
324,2009-11-27,24,3.2,3.47125,3.59,
324,2009-11-28,24,3.12,3.45875,3.64,
324,2009-11-29,24,3.27,3.4470835,3.49,
324,2009-11-30,24,2.16,2.93375,3.22,
324,2009-12-01,24,2.72,3.1470833,3.43,
324,2009-12-02,24,3.01,3.2745833,3.46,
324,2009-12-03,24,2.48,2.8641667,3.14,
324,2009-12-04,24,1.86,2.3854167,3.01,
324,2009-12-05,24,1.78,2.25875,2.64,
324,2009-12-06,24,2.16,2.2704167,2.37,
324,2009-12-07,24,2.16,2.24625,2.37,
324,2009-12-08,24,2.13,2.2254167,2.32,
324,2009-12-09,24,2.1,2.2254167,2.37,
324,2009-12-10,24,2.07,2.2016666,2.29,
324,2009-12-11,24,1.99,2.1225,2.26,
324,2009-12-12,24,1.78,1.8670833,2.02,
324,2009-12-13,24,1.56,1.6925,1.91,
324,2009-12-14,24,1.59,1.7175,1.89,
324,2009-12-15,24,1.4,1.4854167,1.62,
324,2009-12-16,24,1.34,1.4295833,1.51,
324,2009-12-17,24,1.45,1.5558333,1.67,
324,2009-12-18,24,1.04,1.4283333,1.81,
324,2009-12-19,24,1.34,1.5520834,1.67,
324,2009-12-20,24,1.34,1.57375,1.64,
324,2009-12-21,24,1.04,1.18875,1.32,
324,2009-12-22,24,0.99,1.035,1.13,
324,2009-12-23,24,0.93,0.985,1.02,
324,2009-12-24,24,0.91,0.97625,1.04,
324,2009-12-25,24,0.91,1.4241667,2.37,
324,2009-12-26,24,2.32,2.4445834,2.58,
324,2009-12-27,24,1.91,2.2333333,2.5,
324,2009-12-28,24,1.67,1.8854167,2.02,
324,2009-12-29,24,1.43,1.6366667,1.75,
324,2009-12-30,24,1.37,1.5466666,1.67,
324,2009-12-31,24,1.29,1.37875,1.56,
324,2010-01-01,24,1.04,1.1395833,1.26,
324,2010-01-02,24,1.02,1.1258333,1.26,
324,2010-01-03,24,0.96,1.04,1.13,
324,2010-01-04,24,0.85,0.89208335,0.96,
324,2010-01-05,24,0.85,0.8904167,0.96,
324,2010-01-06,24,0.85,0.915,0.96,
324,2010-01-07,24,0.93,1.0508333,1.13,
324,2010-01-08,24,1.1,1.2591667,1.56,
324,2010-01-09,24,1.21,1.4333333,1.83,
324,2010-01-10,24,1.78,1.9791666,2.37,
324,2010-01-11,24,1.37,1.77375,2.4,
324,2010-01-12,24,1.34,1.4508333,1.53,
324,2010-01-13,24,1.26,1.34375,1.51,
324,2010-01-14,24,1.34,1.7358333,1.94,
324,2010-01-15,24,1.53,1.74625,1.89,
324,2010-01-16,24,1.62,1.7891667,1.99,
324,2010-01-17,24,1.59,1.7833333,1.99,
324,2010-01-18,24,1.34,1.5858333,1.67,
324,2010-01-19,24,1.32,1.4216666,1.51,
324,2010-01-20,24,1.29,1.4475,1.51,
324,2010-01-21,24,1.34,1.5533333,1.75,
324,2010-01-22,24,1.45,1.5754167,1.75,
324,2010-01-23,24,1.51,1.7029166,1.89,
324,2010-01-24,24,1.43,1.6908333,1.83,
324,2010-01-25,24,1.48,1.6504166,1.75,
324,2010-01-26,24,1.34,1.4858333,1.56,
324,2010-01-27,24,1.53,1.6208333,1.72,
324,2010-01-28,24,1.53,1.7125,1.83,
